symbol,rank,indurank,indutotal,etf,abrt,abr1w,abr1m,abr2m,abr3m,numbr
NRG,3,93,265,0,1.06,1.06,1.06,1.06,1.06,8
NRF,3,115,265,0,1.40,1.40,1.40,1.40,1.20,5
NRZ,2,60,265,0,1.60,1.60,1.60,1.60,1.75,5
NRX,0,,,,,,,,,
LCNB,3,82,265,0,1.00,1.00,1.00,1.00,1.00,1
JIVE,3,152,265,0,2.14,2.14,2.14,2.14,2.14,7
NRP,4,,,,,,,,,
NRT,0,,,,,,,,,
WSTG,0,,,,,,,,,
ZUMZ,2,89,265,0,2.38,2.38,2.25,2.33,2.23,16
EMEY,4,,,,,,,,,
EMES,3,241,265,0,1.00,1.00,1.00,1.29,1.29,6
WSTC,4,,,,,,,,,
LTBR,0,,,,,,,,,
OVTI,3,99,265,0,3.00,3.00,3.00,2.71,2.71,6
ARII,3,23,265,0,3.40,3.40,3.40,3.40,3.40,5
ARIA,3,78,265,0,1.80,1.80,1.80,1.80,2.09,10
CNAT,2,114,265,0,1.40,1.00,1.00,1.00,1.00,5
ARIS,4,,,,,,,,,
GMT,3,23,265,0,2.67,2.67,2.67,2.67,2.67,3
BUSE,3,89,265,0,2.33,2.33,2.33,2.33,2.33,6
HSON,3,69,265,0,1.00,1.00,1.00,2.00,2.00,1
HSOL,0,,,,,,,,,
KNM,0,,,,,,,,,
H,4,,,,,,,,,
KND,3,12,265,0,2.60,2.60,2.60,2.60,2.60,5
EQR,2,177,265,0,2.53,2.53,2.53,2.50,2.50,15
EQT,5,,,,,,,,,
FORTY,0,,,,,,,,,
EQM,3,175,265,0,1.50,1.50,1.50,1.50,1.50,10
KNX,2,24,265,0,2.21,2.36,2.36,2.36,2.36,13
EQC,4,,,,,,,,,
LXU,5,,,,,,,,,
LXP,4,,,,,,,,,
CEMP,2,78,265,0,1.00,1.00,1.00,1.00,1.00,7
CEMI,3,114,265,0,1.00,1.00,1.00,1.00,1.00,3
LXK,3,208,265,0,4.20,4.20,4.20,4.20,4.20,5
GPIC,0,,,,,,,,,
MHFI,3,194,265,0,1.40,1.40,1.40,1.60,1.73,10
BRP,3,107,265,0,3.00,3.00,3.00,3.00,3.00,2
STI/WS/B,-1,,,,,,,,,
STI/WS/A,-1,,,,,,,,,
FTSM,0,,,,,,,,,
TMUS,3,208,265,0,1.63,1.63,1.71,1.71,1.53,16
ECHO,4,,,,,,,,,
FUND,0,,,,,,,,,
FUNC,0,,,,,,,,,
TWC,3,194,265,0,2.27,2.27,2.27,2.27,2.19,15
FISH,3,175,265,0,2.00,2.00,2.00,1.50,1.40,4
FISI,3,82,265,0,1.67,1.67,1.67,1.67,1.67,3
AOSL,3,99,265,0,1.67,1.67,1.67,1.67,1.67,3
DAVE,4,,,,,,,,,
FISV,4,,,,,,,,,
LONG,3,94,265,0,1.00,1.00,1.00,1.00,1.00,1
HART,0,,,,,,,,,
ZBB,3,208,265,0,1.00,1.00,1.00,1.00,1.00,1
ZBK,-1,,,,,,,,,
WAL,1,85,265,0,1.43,1.43,1.43,1.43,1.43,7
PSXP,2,154,265,0,2.17,2.17,2.17,2.17,2.17,6
WAG,-1,,,,,,,,,
WAC,3,60,265,0,3.28,3.28,3.28,3.28,3.06,9
WAB,3,23,265,0,2.00,2.00,2.00,2.00,2.00,8
WRLD,1,156,265,0,2.50,2.50,2.50,2.50,2.50,4
CAAS,3,82,265,0,1.00,1.00,1.00,1.00,1.00,1
GROW,0,,,,,,,,,
FNSR,3,115,265,0,1.92,1.92,1.92,1.92,1.92,13
AXGN,3,94,265,0,1.00,1.00,1.00,1.00,1.00,4
AMED,2,60,265,0,3.25,3.25,3.25,3.00,3.25,8
CUTR,3,115,265,0,1.67,1.67,1.67,1.67,1.67,3
IX,3,87,265,0,1.00,1.00,1.00,1.00,1.00,1
PANW,3,45,265,0,1.37,1.35,1.35,1.42,1.44,23
IP,3,27,265,0,2.00,2.00,2.00,2.00,1.75,13
IR,3,221,265,0,2.27,2.38,2.38,2.43,2.40,13
UTHR,3,78,265,0,2.40,2.40,2.20,2.11,2.00,10
CLD,3,181,265,0,1.80,1.89,1.89,1.89,1.89,10
IM,4,,,,,,,,,
IL,3,41,265,0,1.00,1.00,1.00,1.00,1.00,3
IO,3,248,265,0,2.33,2.33,2.33,2.33,2.33,3
ALTV,3,115,265,0,3.00,3.00,3.00,3.00,3.00,1
ELNK,3,167,265,0,1.75,1.75,1.75,1.75,1.75,4
IG,1,78,265,0,1.67,1.67,1.67,1.67,1.67,3
PANL,0,,,,,,,,,
LCM,-1,,,,,,,,,
SHLX,3,175,265,0,1.67,1.67,1.67,NA,NA,3
CTRN,3,89,265,0,2.20,2.20,2.20,2.20,2.20,5
CTRL,2,158,265,0,1.50,1.50,1.50,1.50,1.50,4
CTRE,4,,,,,,,,,
CTRX,3,47,265,0,1.82,1.82,1.76,1.76,1.76,21
FFHL,0,,,,,,,,,
SHLO,0,,,,,,,,,
CTRP,4,,,,,,,,,
SHLD,0,,,,,,,,,
SXB,-1,,,,,,,,,
SXC,3,181,265,0,1.00,1.00,1.00,1.00,1.50,4
SXE,3,175,265,0,2.00,2.17,2.17,2.17,2.17,7
SXI,0,,,,,,,,,
SXL,3,175,265,0,1.75,1.75,1.75,1.75,2.43,8
VVR,0,,,,,,,,,
FDIV,0,,,,,,,,,
SXT,3,158,265,0,1.50,1.50,1.50,1.50,2.00,2
URZ,3,220,265,0,1.67,1.67,1.00,1.00,1.67,3
VVI,3,112,265,0,1.00,1.00,1.00,1.00,1.00,1
FFBCW,-1,,,,,,,,,
VVC,2,81,265,0,2.75,2.75,2.75,2.75,2.50,8
PFSW,2,112,265,0,1.00,1.00,1.00,1.00,1.00,3
EGHT,2,45,265,0,1.13,1.13,1.22,1.22,1.22,8
BBEP,3,249,265,0,2.38,2.38,2.06,1.69,1.54,16
JVA,0,,,,,,,,,
PFSI,3,224,265,0,1.88,1.88,1.88,1.88,1.86,8
IPI,4,,,,,,,,,
OSIS,3,111,265,0,1.00,1.00,1.00,1.00,1.67,2
OSIR,2,69,265,0,2.00,2.50,2.50,2.50,2.50,3
FINL,4,,,,,,,,,
TRI,3,115,265,0,2.33,2.33,2.33,2.54,2.50,12
EYES,0,,,,,,,,,
TRN,3,23,265,0,1.56,1.56,1.56,1.56,1.71,9
TRC,0,,,,,,,,,
TRF,0,,,,,,,,,
TRX,0,,,,,,,,,
EYEG,-1,,,,,,,,,
TRQ,3,220,265,0,2.67,2.67,2.67,2.67,2.67,3
TRP,4,,,,,,,,,
TRS,4,,,,,,,,,
TRR,0,,,,,,,,,
TRT,0,,,,,,,,,
TRW,3,82,265,0,2.72,2.72,2.72,2.72,2.72,9
TRV,3,32,265,0,2.57,2.48,2.38,2.15,2.10,21
HTF,-1,,,,,,,,,
HTD,-1,,,,,,,,,
HTA,4,,,,,,,,,
HTM,0,,,,,,,,,
HTH,3,99,265,0,1.67,1.67,1.67,1.67,1.67,3
LCUT,0,,,,,,,,,
ESD,0,,,,,,,,,
HTS,3,60,265,0,2.54,2.54,2.54,2.54,2.54,8
HTR,0,,,,,,,,,
HTZ,5,,,,,,,,,
HTY,-1,,,,,,,,,
ADXSW,-1,,,,,,,,,
KTWO,3,89,265,0,1.00,1.00,1.00,1.00,1.00,4
ODP,2,52,265,0,2.25,2.25,2.25,2.42,2.42,12
TECU,0,,,,,,,,,
DRWI,2,40,265,0,3.00,3.00,3.00,3.50,3.50,5
UEC,3,220,265,0,1.40,1.40,1.40,1.40,1.50,5
TECH,1,69,265,0,1.40,1.40,1.40,1.80,1.80,5
TECD,3,194,265,0,2.60,2.60,2.60,2.60,2.60,5
ODC,0,,,,,,,,,
ELJ,-1,,,,,,,,,
ELB,-1,,,,,,,,,
ELA,-1,,,,,,,,,
RDY,4,,,,,,,,,
NTIP,0,,,,,,,,,
ELX,2,41,265,0,3.50,3.50,3.50,3.50,3.50,4
ELY,4,,,,,,,,,
RDC,3,218,265,0,2.55,2.55,2.48,2.52,2.52,14
ELS,2,177,265,0,1.67,1.67,1.67,1.67,1.67,3
ELP,3,93,265,0,2.67,2.67,2.67,2.67,4.00,3
RDN,2,154,265,0,1.60,1.60,1.60,1.60,1.60,5
RDI,0,,,,,,,,,
NTIC,0,,,,,,,,,
ELU,-1,,,,,,,,,
LEA,2,,,0,,,,,,
FBP,3,99,265,0,1.50,1.50,1.50,1.50,1.50,4
SMLP,4,,,,,,,,,
LEE,0,,,,,,,,,
SMLR,3,89,265,0,1.00,1.00,NA,NA,NA,1
LEG,3,102,265,0,3.00,3.00,3.00,3.00,2.75,4
LEI,0,,,,,,,,,
CLBH,0,,,,,,,,,
LEN,3,181,265,0,2.15,2.21,2.21,2.23,2.23,13
LEO,0,,,,,,,,,
IMOS,2,99,265,0,1.00,1.00,1.00,1.00,1.00,2
LEU,0,,,,,,,,,
NLNK,1,69,265,0,1.40,1.40,1.40,1.40,1.40,5
MXIM,3,50,265,0,2.29,2.41,2.44,2.38,2.38,18
SGY,4,,,,,,,,,
AMOT,0,,,,,,,,,
ACST,3,94,265,0,NA,NA,NA,NA,NA,NA
SGU,0,,,,,,,,,
SGI,3,41,265,0,1.33,1.33,1.33,1.00,1.00,3
EIGI,3,78,265,0,1.13,1.13,1.13,1.13,1.10,4
SGM,5,,,,,,,,,
SGL,-1,,,,,,,,,
SGA,3,189,265,0,3.00,3.00,3.00,3.00,3.00,1
SGC,0,,,,,,,,,
ACSF,0,,,,,,,,,
SGF,0,,,,,,,,,
CNV,3,66,265,0,1.63,1.63,NA,NA,NA,4
CNW,3,24,265,0,2.70,2.70,2.70,2.70,2.70,10
CNR,0,,,,,,,,,
JXSB,0,,,,,,,,,
CNP,3,93,265,0,2.20,2.20,2.00,2.00,2.00,10
CNQ,5,,,,,,,,,
ICB,0,,,,,,,,,
ICA,4,,,,,,,,,
CWST,3,191,265,0,2.63,2.63,2.63,2.57,2.63,8
CNX,3,181,265,0,1.79,1.72,1.66,1.53,1.50,17
ICD,3,218,265,0,1.67,1.67,1.67,1.75,1.50,6
AMSGP,-1,,,,,,,,,
CNC,1,63,265,0,2.13,2.13,2.13,2.13,2.00,16
CNA,4,,,,,,,,,
CNO,3,154,265,0,2.50,2.50,2.50,2.50,2.13,4
CNL,4,,,,,,,,,
CNK,3,72,265,0,1.53,1.53,1.53,1.43,1.43,15
CNI,3,167,265,0,2.36,2.36,2.36,2.29,2.29,14
PFE,3,194,265,0,1.92,2.00,2.00,2.00,2.00,12
PFD,0,,,,,,,,,
PFG,3,153,265,0,2.67,2.75,2.92,2.92,3.07,12
CLACW,-1,,,,,,,,,
PFK,-1,,,,,,,,,
CLACU,-1,,,,,,,,,
INDY,1,,,1,,,,,,
PFL,0,,,,,,,,,
PFO,0,,,,,,,,,
THOR,3,89,265,0,1.82,1.92,2.08,2.18,2.08,11
DXM,0,,,,,,,,,
INDB,3,82,265,0,2.17,2.17,2.17,1.83,1.83,6
PFX,-1,,,,,,,,,
MRTX,3,69,265,0,1.00,1.00,1.00,1.00,1.00,6
FCZA,3,89,265,0,3.00,3.00,3.00,3.00,3.00,1
RYN,3,204,265,0,2.60,2.60,2.60,2.60,2.80,5
TITN,4,,,,,,,,,
PRIM,4,,,,,,,,,
CIVI,3,47,265,0,1.00,1.00,1.00,1.00,NA,7
TIGR,0,,,,,,,,,
RLGY,4,,,,,,,,,
QLGC,3,41,265,0,3.00,3.00,3.50,3.50,3.50,5
EOD,-1,,,,,,,,,
LMRK,3,115,265,0,1.33,1.33,1.33,NA,NA,3
FSGI,3,99,265,0,2.00,2.00,2.00,2.00,2.00,1
GIS,3,161,265,0,2.95,2.95,2.87,2.87,2.64,13
PVTBP,-1,,,,,,,,,
MJN,4,,,,,,,,,
MJI,0,,,,,,,,,
GIG,3,158,265,0,1.00,1.00,1.00,1.00,1.00,3
GIB,3,52,265,0,1.83,2.00,2.00,2.00,2.18,12
GIM,0,,,,,,,,,
GIL,5,,,,,,,,,
NPM,0,,,,,,,,,
AHC,0,,,,,,,,,
NPO,3,221,265,0,1.67,1.75,1.75,1.75,1.75,3
NPN,-1,,,,,,,,,
NPI,0,,,,,,,,,
NPK,0,,,,,,,,,
MENT,3,115,265,0,1.40,1.40,1.40,1.40,1.40,5
NPD,3,52,265,0,3.70,3.70,3.70,3.70,3.70,1
AHH,4,,,,,,,,,
NPF,0,,,,,,,,,
AHL,3,32,265,0,3.00,2.60,2.60,2.60,2.60,4
MNRO,3,94,265,0,2.50,2.50,2.50,2.50,2.50,6
AHS,2,47,265,0,1.50,1.50,1.50,1.50,1.50,4
AHP,2,69,265,0,1.75,1.75,1.75,1.75,1.75,8
MNRK,3,99,265,0,1.00,1.00,1.00,1.00,1.00,1
RICK,0,,,,,,,,,
AHT,1,69,265,0,2.17,2.17,2.17,2.17,2.17,12
ITRN,0,,,,,,,,,
NPT,0,,,,,,,,,
NPV,0,,,,,,,,,
NPP,0,,,,,,,,,
EMCI,0,,,,,,,,,
EMCB,0,,,,,,,,,
EMCG,3,,,1,,,,,,
EMCF,0,,,,,,,,,
BOXC,3,69,265,0,3.00,3.00,3.00,3.00,3.00,1
PLX,3,69,265,0,3.00,3.00,3.00,3.00,3.00,2
AROW,3,82,265,0,3.00,3.00,3.00,3.00,3.00,1
CDW,3,167,265,0,1.70,1.70,1.70,1.70,1.70,10
BABA,2,66,265,0,1.09,1.09,1.09,1.09,1.00,22
TCB/WS,-1,,,,,,,,,
VTAE,3,78,265,0,1.00,1.00,1.00,1.00,1.00,2
LOAN,0,,,,,,,,,
BABY,2,89,265,0,1.33,1.33,1.33,1.33,1.33,3
WAGE,3,112,265,0,1.00,1.00,1.00,1.00,1.00,4
DSLV,0,,,,,,,,,
LZB,3,102,265,0,1.20,1.20,1.20,1.20,1.20,5
ABTL,2,66,265,0,1.00,1.00,1.00,1.00,1.00,2
SHI,0,,,,,,,,,
MNTA,3,69,265,0,1.00,1.00,1.00,1.00,1.00,4
TCRX,-1,,,,,,,,,
CNCE,2,78,265,0,1.00,1.00,1.00,1.00,1.00,4
CNCO,4,,,,,,,,,
SPIL,3,28,265,0,3.00,3.00,3.00,4.50,4.50,2
TXMD,4,,,,,,,,,
CBMX,3,204,265,0,1.00,1.00,1.00,1.00,1.00,2
PBPB,3,41,265,0,1.50,1.50,2.00,2.00,2.00,4
RFMD,-1,,,,,,,,,
DATE,3,105,265,0,3.00,3.00,3.00,3.00,3.00,1
BNCL,2,82,265,0,3.00,2.00,2.00,1.50,1.50,3
BNCN,2,99,265,0,1.67,1.67,1.67,1.67,1.67,3
DATA,2,87,265,0,1.42,1.42,1.42,1.54,1.71,18
CACQ,5,,,,,,,,,
UNTY,0,,,,,,,,,
MMSI,2,78,265,0,1.33,1.33,1.33,1.33,1.33,3
WWAV,4,,,,,,,,,
JAGX,-1,,,,,,,,,
SIMG,3,99,265,0,2.50,2.50,2.50,2.00,2.00,4
UNTD,3,72,265,0,1.00,1.00,1.00,1.00,1.00,2
GRIF,0,,,,,,,,,
CACB,3,85,265,0,3.00,3.00,3.00,3.00,3.00,3
CHYR,3,115,265,0,3.00,3.00,3.00,3.00,1.50,2
CACI,3,52,265,0,2.67,2.67,2.67,2.36,2.36,9
CACH,3,89,265,0,2.00,2.00,2.00,2.00,1.00,2
WCN,4,,,,,,,,,
TWMC,0,,,,,,,,,
RBCAA,3,99,265,0,3.00,3.00,3.00,3.00,3.00,1
LINE,3,245,265,0,2.44,2.44,2.00,1.78,2.00,9
NWFL,0,,,,,,,,,
LINC,3,163,265,0,2.00,2.00,2.00,2.67,2.67,2
BRLI,1,78,265,0,3.50,3.50,3.50,3.50,3.50,2
CMGE,3,87,265,0,1.00,1.00,1.00,1.00,1.00,1
VIDI,3,,,1,,,,,,
VIDE,0,,,,,,,,,
WCC,4,,,,,,,,,
MBTF,0,,,,,,,,,
ASRV,0,,,,,,,,,
PCRX,3,78,265,0,1.33,1.33,1.33,1.33,1.00,6
L,4,,,,,,,,,
DPRX,4,,,,,,,,,
MHLDO,-1,,,,,,,,,
QKLS,0,,,,,,,,,
FOLD,3,69,265,0,1.00,1.00,1.00,1.00,1.00,3
NLSN,3,194,265,0,1.61,1.61,1.61,1.68,1.68,14
NLST,3,41,265,0,1.50,1.50,1.00,1.00,1.00,2
SAJA,0,,,,,,,,,
LAYN,3,99,265,0,3.00,3.00,3.00,3.00,3.00,3
SZC,-1,,,,,,,,,
MGAM,-1,,,,,,,,,
PPHM,2,69,265,0,1.00,1.00,1.00,1.00,1.00,2
PMCS,2,10,265,0,2.83,2.83,3.20,3.20,3.20,6
JTP,-1,,,,,,,,,
JTD,-1,,,,,,,,,
JTA,-1,,,,,,,,,
GORO,3,156,265,0,1.00,1.00,1.00,1.00,1.00,1
IQNT,2,115,265,0,2.50,2.50,2.50,2.50,2.50,4
USTR,3,208,265,0,3.00,3.00,3.00,3.00,3.00,2
BBGI,0,,,,,,,,,
TXRH,3,41,265,0,2.59,2.59,2.47,2.47,2.44,17
MTN,2,72,265,0,1.83,1.83,1.83,1.83,1.83,6
WSFSL,-1,,,,,,,,,
WGBS,4,,,,,,,,,
AFCB,0,,,,,,,,,
QTS,4,,,,,,,,,
LBIX,0,,,,,,,,,
BITA,5,,,,,,,,,
GEVA,3,69,265,0,1.40,1.40,1.33,1.33,1.33,5
GEVO,3,24,265,0,1.00,1.00,1.00,1.00,1.00,2
BRID,0,,,,,,,,,
PCP,3,237,265,0,1.65,1.59,1.50,1.50,1.33,17
AVNW,3,40,265,0,2.50,2.50,2.50,2.50,2.00,2
TLR,0,,,,,,,,,
TLP,2,175,265,0,2.33,3.00,3.00,3.00,3.00,3
AVNR,0,,,,,,,,,
VTG,3,218,265,0,3.00,3.00,3.00,3.00,3.00,5
GTI,2,158,265,0,3.00,3.00,3.00,3.00,3.00,3
VTL,3,69,265,0,1.00,1.00,1.00,1.00,1.00,4
GTN,3,189,265,0,1.00,1.00,1.00,1.00,1.00,2
VTN,0,,,,,,,,,
ATML,3,99,265,0,1.88,1.88,1.88,1.89,2.12,13
GTS,3,63,265,0,3.00,3.00,3.00,3.00,3.00,2
GTT,3,167,265,0,1.00,1.00,1.00,1.00,1.00,5
TLF,0,,,,,,,,,
TLK,0,,,,,,,,,
GTY,3,69,265,0,5.00,5.00,5.00,5.00,4.50,1
TLI,0,,,,,,,,,
TLM,5,,,,,,,,,
ITIC,0,,,,,,,,,
PCH,3,204,265,0,2.83,2.83,2.83,2.83,2.67,6
HNRG,3,181,265,0,1.00,1.00,1.00,1.00,1.00,2
GNBC,3,99,265,0,2.50,2.50,2.50,2.50,2.50,4
WPC,3,69,265,0,2.33,2.33,2.33,2.33,2.33,3
HVT,2,34,265,0,2.00,2.00,2.00,2.00,1.67,3
TSLF,-1,,,,,,,,,
TSLA,3,171,265,0,2.08,2.08,2.08,2.08,2.04,13
ZINC,3,237,265,0,1.00,1.00,1.00,1.00,1.00,4
SOHOL,-1,,,,,,,,,
SOHOM,-1,,,,,,,,,
TSLX,3,224,265,0,1.86,2.00,2.00,2.00,2.00,7
PNBK,0,,,,,,,,,
TEAR,3,89,265,0,1.00,1.00,1.00,1.00,1.33,3
PCF,0,,,,,,,,,
ARRS,3,102,265,0,1.71,1.71,1.75,1.75,1.75,7
ARRY,3,69,265,0,1.00,1.00,1.00,1.00,1.00,6
RBY,2,156,265,0,2.00,2.00,2.00,2.00,2.00,2
RBS,3,194,265,0,3.00,3.00,3.00,3.00,3.00,2
XOMA,3,69,265,0,1.33,1.33,1.33,1.33,1.00,6
FEIC,3,115,265,0,1.33,1.33,1.33,1.33,1.33,6
ALXN,1,69,265,0,1.30,1.30,1.30,1.30,1.43,15
ALXA,3,78,265,0,1.67,1.67,1.67,1.67,1.67,3
RBC,2,177,265,0,2.20,2.20,2.20,2.20,2.20,10
RBA,2,52,265,0,2.20,2.22,2.22,2.22,2.10,10
LGI,0,,,,,,,,,
UBNK,2,82,265,0,2.00,1.50,1.50,1.50,1.50,3
LGL,0,,,,,,,,,
MEILW,-1,,,,,,,,,
RSPP,3,245,265,0,1.58,1.42,1.42,1.55,1.55,12
LGF,3,107,265,0,1.11,1.11,1.11,1.11,1.11,9
IMMY,3,114,265,0,1.00,1.00,1.00,NA,NA,2
IFGL,0,,,,,,,,,
IMMR,2,12,265,0,1.50,1.67,1.67,1.67,1.67,2
IMMU,3,69,265,0,1.00,1.00,1.00,1.00,1.00,3
ROLL,4,,,,,,,,,
JD,3,66,265,0,2.00,2.00,2.00,2.00,1.91,12
JE,0,,,,,,,,,
GST,4,,,,,,,,,
THLD,3,69,265,0,1.00,1.00,1.00,1.00,1.00,7
ACUR,3,94,265,0,2.00,2.00,2.00,2.00,2.00,2
OFC,3,69,265,0,2.09,2.09,2.18,2.10,2.10,11
YPRO,0,,,,,,,,,
OFG,3,82,265,0,1.33,1.33,1.33,1.25,1.25,3
IAE,-1,,,,,,,,,
FRAN,4,,,,,,,,,
IAG,4,,,,,,,,,
IAF,-1,,,,,,,,,
VALE,5,,,,,,,,,
OFS,3,107,265,0,3.00,3.00,3.00,3.00,3.00,3
VALX,0,,,,,,,,,
BGCP,3,45,265,0,2.50,2.50,2.50,2.50,2.50,2
TIS,3,27,265,0,1.50,1.50,1.50,1.50,1.50,2
VALU,0,,,,,,,,,
PHK,0,,,,,,,,,
PHI,3,243,265,0,3.00,3.00,3.00,3.00,3.00,1
PHH,5,,,,,,,,,
PHM,2,181,265,0,2.08,2.15,2.36,2.36,2.50,12
PHG,4,,,,,,,,,
PHF,0,,,,,,,,,
PHD,-1,,,,,,,,,
PHX,0,,,,,,,,,
INBK,0,,,,,,,,,
PHT,-1,,,,,,,,,
JOBS,3,72,265,0,3.35,3.35,3.35,3.35,3.35,2
TIK,0,,,,,,,,,
WGA,0,,,,,,,,,
TRST,3,82,265,0,3.00,3.00,3.00,3.00,3.00,1
TIF,3,52,265,0,2.05,2.05,2.00,2.17,2.17,19
BX,3,153,265,0,1.45,1.45,1.45,1.57,1.50,10
WBKC,-1,,,,,,,,,
CUNB,2,85,265,0,1.60,1.60,1.60,1.75,1.75,5
IRBT,2,29,265,0,2.20,1.80,1.67,1.80,1.80,5
MHN,0,,,,,,,,,
MHO,3,181,265,0,2.00,2.00,2.00,3.00,3.00,2
RWLK,3,89,265,0,2.33,2.33,2.33,2.33,2.33,3
MHK,3,115,265,0,1.33,1.25,1.25,1.25,1.38,9
MHH,0,,,,,,,,,
IBKC,3,99,265,0,2.56,2.56,2.56,2.56,2.56,9
MHF,0,,,,,,,,,
MHG,0,,,,,,,,,
MHD,-1,,,,,,,,,
SIRI,3,189,265,0,1.44,1.44,1.44,1.44,1.44,9
SIRO,3,89,265,0,1.61,1.61,1.61,1.61,1.61,9
IBKR,2,45,265,0,2.00,2.00,2.00,2.00,2.00,3
ABMD,2,89,265,0,2.43,2.25,2.25,2.25,2.25,7
MHR,3,245,265,0,1.92,1.77,1.77,1.83,1.91,13
YDLE,3,87,265,0,1.67,1.67,1.67,1.67,NA,3
NVS,3,194,265,0,2.00,2.00,2.14,2.14,2.14,8
NVR,3,181,265,0,2.50,2.60,2.60,2.60,2.60,4
MELR,0,,,,,,,,,
ANN,3,89,265,0,2.13,2.13,2.13,2.13,2.13,16
ANH,3,60,265,0,3.00,3.00,3.00,3.00,3.00,2
NVX,-1,,,,,,,,,
NVG,0,,,,,,,,,
CBIN,0,,,,,,,,,
MELI,3,66,265,0,1.45,1.45,1.45,1.45,2.10,6
ANR,3,181,265,0,3.21,3.07,2.93,2.93,2.93,14
NVO,4,,,,,,,,,
MELA,3,89,265,0,1.00,1.00,1.00,1.00,NA,1
ANY,3,167,265,0,2.00,2.00,2.00,NA,NA,1
IMGN,3,78,265,0,2.73,2.73,2.57,2.39,2.39,10
NADL,0,,,,,,,,,
BDBD,3,161,265,0,1.55,1.55,1.55,1.55,1.55,11
ATHM,3,72,265,0,1.50,1.50,1.67,1.67,1.67,4
EMAN,3,99,265,0,2.00,2.00,2.00,3.00,3.00,2
ARMK,3,161,265,0,1.07,1.07,1.25,1.21,1.21,7
ARMH,3,99,265,0,1.50,1.50,1.82,1.82,1.82,10
ARMF,-1,,,,,,,,,
RTRX,0,,,,,,,,,
FTHI,0,,,,,,,,,
TAHO,4,,,,,,,,,
LOCK,3,194,265,0,1.29,1.29,1.29,1.17,1.00,7
LOCO,2,41,265,0,1.80,1.80,2.60,2.86,2.86,5
LOCM,4,,,,,,,,,
KRO,1,224,265,0,4.00,4.00,4.00,4.00,3.80,4
DRWIW,-1,,,,,,,,,
KRC,3,69,265,0,1.92,1.92,1.92,1.82,1.82,12
BALT,4,,,,,,,,,
KRG,3,60,265,0,1.86,1.86,1.86,1.86,2.25,7
SFBS,3,82,265,0,1.50,1.50,1.50,1.50,1.50,2
SFBC,0,,,,,,,,,
ETRM,3,89,265,0,1.50,1.50,1.50,1.50,1.50,4
AKBA,3,78,265,0,1.00,1.00,1.00,1.00,1.00,1
OFED,0,,,,,,,,,
QCLN,3,,,1,,,,,,
UHT,0,,,,,,,,,
INO,3,69,265,0,1.00,1.00,1.00,1.00,1.00,5
OKE,3,81,265,0,2.33,2.17,2.17,2.17,2.17,12
GOOG,0,,,,,,,,,
GOOD,3,69,265,0,2.50,2.50,2.50,2.50,2.00,2
CNMD,3,78,265,0,1.50,1.50,1.50,2.00,2.00,2
YOD,0,,,,,,,,,
RMAX,3,115,265,0,1.63,1.63,1.90,1.90,1.90,4
ECTE,0,,,,,,,,,
SPOK,0,,,,,,,,,
ICPT,3,69,265,0,1.78,1.80,1.80,2.14,1.86,9
APSA,0,,,,,,,,,
T,3,189,265,0,2.36,2.36,2.36,2.36,2.33,22
ANIK,0,,,,,,,,,
AAXJ,3,,,1,,,,,,
DARA,3,69,265,0,2.00,2.00,2.00,2.00,2.00,2
ANIP,4,,,,,,,,,
WCG,3,63,265,0,2.69,2.69,2.44,2.44,2.44,12
GAINP,-1,,,,,,,,,
GAINO,-1,,,,,,,,,
DWRE,3,78,265,0,1.27,1.27,1.27,1.27,1.30,11
FSBK,0,,,,,,,,,
SUMR,3,208,265,0,1.00,1.00,1.00,1.00,1.00,3
CAPNW,-1,,,,,,,,,
AIXG,3,28,265,0,2.75,2.75,2.75,2.75,2.75,4
GLF,5,,,,,,,,,
WMC,3,60,265,0,2.67,2.67,2.67,2.67,2.67,6
WMB,3,175,265,0,1.33,1.33,1.56,1.56,1.50,9
NXST,1,189,265,0,1.86,1.86,1.86,1.86,1.86,7
MMV,0,,,,,,,,,
TWOU,3,87,265,0,1.20,1.20,1.20,1.20,1.20,5
EBSB,1,82,265,0,2.00,2.00,2.00,2.00,2.00,2
SSFN,0,,,,,,,,,
SGZA,-1,,,,,,,,,
DFRG,3,41,265,0,1.00,1.20,1.60,1.80,1.80,4
AKG,3,156,265,0,2.00,2.00,2.00,2.00,2.00,1
PCTI,3,40,265,0,1.00,1.00,1.00,1.00,1.00,2
PVTD,-1,,,,,,,,,
PVTB,3,89,265,0,2.46,2.46,2.46,2.42,2.42,13
PCTY,3,87,265,0,1.00,1.00,1.00,1.00,1.00,6
GLW,2,45,265,0,2.36,2.50,2.50,2.46,2.36,14
TNXP,3,78,265,0,1.67,1.67,1.67,1.67,1.67,3
MVIS,3,115,265,0,2.00,2.00,2.00,2.00,2.00,2
WDAY,2,87,265,0,1.96,1.96,2.00,2.00,1.95,23
COTY,4,,,,,,,,,
ASM,5,,,,,,,,,
SALM,2,189,265,0,1.00,1.00,1.00,1.00,1.00,2
MGCD,0,,,,,,,,,
CYRN,3,87,265,0,1.00,1.00,1.00,1.00,1.00,1
SALE,3,94,265,0,1.80,1.80,1.80,1.80,1.80,5
PHII,0,,,,,,,,,
TPVG,3,107,265,0,1.00,1.00,1.00,1.00,1.00,2
